,Bias / V,STS,error,site
2211,2.2842971,7.473855903124933,0.23534201660434198,UnfaultedMiddle
2212,2.3042678,7.5298782069102685,0.22724704271115326,UnfaultedMiddle
2213,2.3207318,7.550664870411579,0.2124788393351123,UnfaultedMiddle
2214,2.3367842,7.448223313863258,0.21535271137761436,UnfaultedMiddle
2215,2.3565865,7.399805653693528,0.2207250620227544,UnfaultedMiddle
2216,2.3735067,7.335432743535909,0.23293302764853796,UnfaultedMiddle
2217,2.3896387,7.260448366628415,0.240134373915106,UnfaultedMiddle
2218,2.4091486000000004,7.18522535659033,0.21625156194788897,UnfaultedMiddle
2219,2.4268452,7.148067315809786,0.20378983346649665,UnfaultedMiddle
2220,2.4425381,7.094848601494805,0.19566755997512247,UnfaultedMiddle
2221,2.4620621,7.0396084772527105,0.19266974907426293,UnfaultedMiddle
2222,2.4798731000000003,6.981818980775797,0.19792747546125225,UnfaultedMiddle
2223,2.4958894999999997,6.908887352492047,0.19550714099650773,UnfaultedMiddle
2224,2.5133453,6.8306486652794565,0.16674532395964115,UnfaultedMiddle
2225,2.5326093999999997,6.767834610859799,0.18555778050182842,UnfaultedMiddle
2226,2.5489515,6.636544509032893,0.20088995817202066,UnfaultedMiddle
2227,2.5655094000000003,6.44478353497434,0.2143753166857222,UnfaultedMiddle
2228,2.585487,6.33419430357235,0.20697468020798607,UnfaultedMiddle
2229,2.6020706000000002,6.226310565191932,0.20274383090102457,UnfaultedMiddle
2230,2.6182586,6.065067697076245,0.2253055634797671,UnfaultedMiddle
2231,2.6384741,5.909185227515797,0.24268846301868605,UnfaultedMiddle
2232,2.6554507,5.693874029064775,0.24932817923468834,UnfaultedMiddle
2233,2.6714572,5.496907823251087,0.2374396091547603,UnfaultedMiddle
2234,2.6910866,5.35854630018009,0.24174414571476896,UnfaultedMiddle
2235,2.7085215,5.190180643835468,0.24519052033487032,UnfaultedMiddle
2236,2.724535800000001,4.955588905702237,0.2615449900080622,UnfaultedMiddle
2237,2.7439589,4.807173743042059,0.24093108085489973,UnfaultedMiddle
2238,2.7617694,4.615011046874125,0.24272215201915937,UnfaultedMiddle
2239,2.7778170999999996,4.403791371084337,0.25495096814006546,UnfaultedMiddle
2240,2.7947817000000006,4.214709142010365,0.26855860691634825,UnfaultedMiddle
2241,2.8146529,4.024731526376248,0.27650110288935403,UnfaultedMiddle
2242,2.8309484000000005,3.777263785419567,0.28471857307897835,UnfaultedMiddle
2243,2.8472211,3.589313831607549,0.2687763758999753,UnfaultedMiddle
2244,2.8665613,3.3656106708612477,0.2830860124005803,UnfaultedMiddle
2245,2.8840187999999998,3.181941797441115,0.2909970724008522,UnfaultedMiddle
2246,2.9005188,3.101193012779035,0.28075812013444634,UnfaultedMiddle
2247,2.9202778,2.954567913108403,0.27126698536810473,UnfaultedMiddle
2248,2.9372291,2.8429671662837293,0.2514826314177416,UnfaultedMiddle
2249,2.9535595,2.680455726909771,0.2523826925916266,UnfaultedMiddle
2250,2.9726777000000006,2.5691282955734343,0.26823767103383034,UnfaultedMiddle
2251,2.9899859,2.480773524972389,0.2659687485760402,UnfaultedMiddle
2252,3.0057727,2.351887633750004,0.25157893480173044,UnfaultedMiddle
2253,3.0247947,2.2214902361224356,0.2430572953252763,UnfaultedMiddle
2254,3.042902,2.080018547492763,0.2248752523200055,UnfaultedMiddle
2255,3.0591150000000003,1.9896782248349747,0.24529239275195033,UnfaultedMiddle
2256,3.0751788,2.0157261861400286,0.20555521860121462,UnfaultedMiddle
2257,3.0959965000000005,1.9207218833557378,0.198378493691132,UnfaultedMiddle
2258,3.1125944999999997,1.8424253252109772,0.20738138243047016,UnfaultedMiddle
2259,3.1290652999999997,1.7750000879627361,0.21671129350865131,UnfaultedMiddle
2260,3.1486873999999996,1.7385574257947973,0.22060895463262578,UnfaultedMiddle
2261,3.1651753000000005,1.7221366914285325,0.246658115518584,UnfaultedMiddle
2262,3.1813431000000003,1.666220731578895,0.22125469216140298,UnfaultedMiddle
2263,3.2014673,1.6285068083231173,0.24536145557756542,UnfaultedMiddle
2264,3.2185064,1.6472102888213318,0.2663847059192803,UnfaultedMiddle
2265,3.2342258999999998,1.7123381831634348,0.2722803072969746,UnfaultedMiddle
2266,3.2540098,1.7824837964228633,0.23998624432648433,UnfaultedMiddle
2267,3.2717181,1.7755330440399937,0.2557087398117693,UnfaultedMiddle
2268,3.2872749999999997,1.8297505313883622,0.23811914838059553,UnfaultedMiddle
2269,3.3063622,1.8368553724245498,0.25828271456988716,UnfaultedMiddle
2270,3.323759,1.9255717195758915,0.268090871409051,UnfaultedMiddle
2271,3.3398237,1.904769514967145,0.24370280073952602,UnfaultedMiddle
2272,3.3567495000000003,1.8518093287417734,0.19852765715489495,UnfaultedMiddle
2273,3.3767814,1.8818522597184255,0.1957701939911991,UnfaultedMiddle
2274,3.3930914000000008,1.9159916544160036,0.2409597245102678,UnfaultedMiddle
2275,3.4094336999999997,1.823209526348324,0.26572020551118347,UnfaultedMiddle
2276,3.4296277,1.8480296072204734,0.27750793804106505,UnfaultedMiddle
2277,3.4462372,1.818674273304224,0.2912032372573874,UnfaultedMiddle
2278,3.4622378999999994,1.8977750441633496,0.2745628422065885,UnfaultedMiddle
2279,3.4822901,1.981392472198379,0.2697686062600207,UnfaultedMiddle
